CircleName,RegionName,DivisionName,PinCodeName,Pincode,OfficeType,Delivery,District,StateName,Statecode,Latitude,Longitude
Jharkhand Circle,NA,Palamau Division,Tilo BO,822123,BO,Delivery,PALAMU,JHARKHAND,JH,24.19254,84.35026
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Golugonda BO,531084,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,NA,NA
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Addasaram BO,531114,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,NA,NA
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,A Kothapalle B.O,531022,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,17.235568,82.404842
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Anandapuram B.O,531022,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,17.957777,83.052864
Jharkhand Circle,NA,Palamau Division,Bhatwaliya BO,822132,BO,Delivery,PALAMU,JHARKHAND,JH,24.32825,83.95193
Jharkhand Circle,NA,Palamau Division,Musikhap BO,822132,BO,Delivery,PALAMU,JHARKHAND,JH,24.31543,83.98302
Maharashtra Circle,Nagpur Region,Amaravati Division,Bhatkuli S.O,444602,PO,Non Delivery,AMRAVATI,MAHARASHTRA,MH,20.907,77.6026
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Dosalapadu BO,531126,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,NA,NA
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Nallagonda BO,531084,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,NA,NA
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Tangedupalle B.O,516329,BO,Delivery,Y.S.R.,ANDHRA PRADESH,AD,14.3923581,78.480938
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,C Kothapalle B.O,516293,BO,Delivery,Y.S.R.,ANDHRA PRADESH,AD,14.5757882,78.7384084
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Gangayapalle B.O,516293,BO,Delivery,Y.S.R.,ANDHRA PRADESH,AD,14.5549145,78.7174455
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Gotur B.O,516293,BO,Delivery,Y.S.R.,ANDHRA PRADESH,AD,14.4594227,78.323398
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Obulareddypalle B.O,516321,BO,Delivery,Y.S.R.,ANDHRA PRADESH,AD,14.43567,78.4445583
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Mushidipalli B.O,531022,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,17.940412,83.019004
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,K.J.Puram B.O,531022,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,17.9241,83.064326
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Bondam B.O,531149,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,18.3084283,82.990625
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Burja B.O,531149,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,18.2164592,82.904521
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Chompi B.O,531149,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,18.3155716,82.8686933
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Koruvada B.O,531022,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,17.931746,83.080384
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Rama Yogi Agraharam B.O,531022,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,17.931879,83.059001
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Varada B.O,531022,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,17.936125,83.039989
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gavarapalem B.O,531022,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,AD,17.916571,83.078805
Telangana Circle,Hyderabad City Region,Secunderabad Division,Agnoor B.O,501144,BO,Delivery,VIKARABAD,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Bennur B.O,501144,BO,Delivery,VIKARABAD,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Chennaram B.O,501144,BO,Delivery,VIKARABAD,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Timmaipalli B.O,501144,BO,Delivery,VIKARABAD,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Amdapur B.O,501504,BO,Delivery,RANGA REDDY,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Chilkur B.O,501504,BO,Delivery,RANGA REDDY,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Kanakamamidi B.O,501504,BO,Non Delivery,RANGA REDDY,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Anantagiripally B.O,501102,BO,Non Delivery,VIKARABAD,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Atveli B.O,501102,BO,Non Delivery,VIKARABAD,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Sivareddypet B.O,501102,BO,Non Delivery,VIKARABAD,TELANGANA,TS,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Somasila Hill Colony S.O,524300,PO,Delivery,SPSR NELLORE,ANDHRA PRADESH,AD,14.4948518,79.3110859
Telangana Circle,Hyderabad City Region,Hyderabad South East Division,Tatiparthy B.O,501509,BO,Delivery,RANGA REDDY,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Hyderabad South East Division,Toolkhurd B.O,501509,BO,Delivery,RANGA REDDY,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Ankushapur B.O,501301,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Cherial B.O,501301,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Rampallidiara B.O,501301,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Rompally B.O,501301,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Bowrampet B.O,500043,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Gagillapur B.O,500043,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Kutbullapur B.O,500055,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Doolapalli B.O,500100,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Nutankal B.O,501401,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Pudur B.O,501401,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Ravalkol B.O,501401,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Devaryamjal B.O,500078,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Kolthur B.O,500101,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Kyasaram B.O,500101,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Madhavaram B.O,523264,BO,Delivery,PRAKASAM,ANDHRA PRADESH,AD,15.72767,79.850264
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Rajanagaram B.O,523264,BO,Delivery,PRAKASAM,ANDHRA PRADESH,AD,15.740834,79.912783
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Chandrapadu B.O,523263,BO,Delivery,PRAKASAM,ANDHRA PRADESH,AD,15.636979,79.945851
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Ilapavuluru B.O,523263,BO,Delivery,PRAKASAM,ANDHRA PRADESH,AD,15.680291,79.9171
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Talluru B.O,524142,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,AD,16.51269,80.112847
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Isaka Damerla B.O,524221,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,AD,14.993672,79.551212
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Chorhli BO,852161,BO,Delivery,KHAGARIA,BIHAR,BR,25.511152,86.476908
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Mohinath Nagar BO,852161,BO,Delivery,KHAGARIA,BIHAR,BR,25.511152,86.476908
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Pansalwa BO,852161,BO,Delivery,KHAGARIA,BIHAR,BR,25.511152,86.476908
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Pirnagra Deorhi BO,852161,BO,Delivery,KHAGARIA,BIHAR,BR,25.511152,86.476908
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Borney BO,851201,BO,Delivery,KHAGARIA,BIHAR,BR,25.511152,86.476908
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Paura BO,851201,BO,Delivery,KHAGARIA,BIHAR,BR,25.511152,86.476908
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Ankoderu B.O,534208,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,AD,16.485133,81.48831
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,China amiram B.O,534204,BO,Non Delivery,WEST GODAVARI,ANDHRA PRADESH,AD,16.536415,81.492427
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Pedagaruvu B.O,534207,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,AD,16.491681,81.616659
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Arthamuru B.O,534199,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,AD,16.613141,81.424699
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Bagras BO,848201,BO,Delivery,BEGUSARAI,BIHAR,BR,25.416675,86.1293792
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Deopura BO,848201,BO,Delivery,BEGUSARAI,BIHAR,BR,25.416675,86.129379
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Samsa BO,848201,BO,Delivery,BEGUSARAI,BIHAR,BR,25.416675,86.129379
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Fateha BO,851111,BO,Delivery,BEGUSARAI,BIHAR,BR,25.416675,86.129379
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Manopur BO,851111,BO,Delivery,BEGUSARAI,BIHAR,BR,25.416675,86.129379
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,NSheotol BO,851111,BO,Delivery,BEGUSARAI,BIHAR,BR,25.416675,86.129379
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Dhankaul BO,851112,BO,Delivery,BEGUSARAI,BIHAR,BR,25.5107742,85.9993997
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,MBabhangama BO,851112,BO,Delivery,BEGUSARAI,BIHAR,BR,25.416675,86.1293792
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Ninga BO,851112,BO,Delivery,BEGUSARAI,BIHAR,BR,25.4715795,86.0809938
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Amarpur BO,851118,BO,Delivery,BEGUSARAI,BIHAR,BR,25.416675,86.129379
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Neola BO,851120,BO,Delivery,BEGUSARAI,BIHAR,BR,25.416675,86.129379
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Kallagiri B.O,515241,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,13.98,77.71
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Nyamaddala B.O,515101,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.25,77.58
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Puletipalli B.O,515101,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.27,77.67
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Tekulodu B.O,515341,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,13.84,77.71
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Karavulapalli B.O,515231,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,13.983806,77.772306
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Vanavolu B.O,515231,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,13.983811,77.772311
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,M.Rayapuram B.O,515271,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,13.975406,77.104406
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Mandalahalli B.O,515271,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,13.975407,77.104407
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Phalaram B.O,515271,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,13.975409,77.104409
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Srirangarajupalli B.O,515212,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,13.828924,77.493287
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Cheepuleti B.O,515303,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,13.9402894,77.2717069
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Chikirevulapalli B.O,515556,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,13.89,78.03
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Malyavantham B.O,515661,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.5,77.77
Telangana Circle,Hyderabad Region,Peddapalli Division,Laxmipuram B.O,505505,BO,Delivery,KARIMNAGAR,TELANGANA,TS,18.4514699,79.282675
Telangana Circle,Hyderabad Region,Peddapalli Division,Aknoor B.O,505472,BO,Delivery,KARIMNAGAR,TELANGANA,TS,18.1862049,79.2842233
Telangana Circle,Hyderabad Region,Peddapalli Division,Bommanapalli B.O,505472,BO,Delivery,KARIMNAGAR,TELANGANA,TS,18.2107199,79.2387633
Telangana Circle,Hyderabad Region,Peddapalli Division,Mohammadapur B.O,505472,BO,Delivery,SIDDIPET,TELANGANA,TS,18.1642466,79.2375649
Telangana Circle,Hyderabad Region,Peddapalli Division,Gangipalli B.O,505474,BO,Delivery,KARIMNAGAR,TELANGANA,TS,18.3659783,79.2753483
Telangana Circle,Hyderabad Region,Peddapalli Division,Raikal B.O,505480,BO,Delivery,KARIMNAGAR,TELANGANA,TS,18.1577833,79.3170616
Telangana Circle,Hyderabad Region,Peddapalli Division,Bommakal B.O,505480,BO,Delivery,KARIMNAGAR,TELANGANA,TS,18.1619766,79.3392066
Telangana Circle,Hyderabad Region,Peddapalli Division,Bijgirsharif B.O,505475,BO,Delivery,KARIMNAGAR,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad Region,Peddapalli Division,Bijnur B.O,505475,BO,Delivery,KARIMNAGAR,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad Region,Peddapalli Division,Thanugula B.O,505475,BO,Delivery,KARIMNAGAR,TELANGANA,TS,18.3766766,79.510565
Telangana Circle,Hyderabad Region,Peddapalli Division,Kondapaka B.O,505502,BO,Delivery,KARIMNAGAR,TELANGANA,TS,18.3901578,79.4901955
Telangana Circle,Hyderabad Region,Peddapalli Division,Narsingapur B.O,505502,BO,Delivery,KARIMNAGAR,TELANGANA,TS,18.3600431,79.4164577
Odisha Circle,DivReportingCircle,Cuttack South Division,Ragadipada B.O,754031,BO,Delivery,CUTTACK,ODISHA,OD,20.4153466,85.3809799
Odisha Circle,DivReportingCircle,Cuttack South Division,Sankhameri B.O,754031,BO,Delivery,CUTTACK,ODISHA,OD,20.3756716,85.3390416
Odisha Circle,DivReportingCircle,Cuttack South Division,Sasang B.O,754031,BO,Delivery,CUTTACK,ODISHA,OD,22.0135599,85.6564583
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Darga Kondaopuram B.O,515865,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.71,76.72
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Gramadatla B.O,515865,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.78,76.9
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Pulakurthy B.O,515865,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.27,76.85
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,R.Kothapalli B.O,515865,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.98,76.14
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,T.Veerapuram B.O,515865,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.71,76.18
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Veerapuram B.O,515865,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.03,76.12
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Puppala B.O,515455,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.16,77.65
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Ravuludiki B.O,515455,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.06,77.64
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Rachepalli B.O,515611,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.12,77.23
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Netrapalli B.O,515867,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.34,77.15
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Rangachedu B.O,515867,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15,76.73
